monoisotope,isotope_1,isotope_2,isotope_type_1,isotope_type_2,charge_1,charge_2
1526.64520534759,0.0,0.0,0.0,0.0,0.0,0.0
1527.65680528851,0.0,0.0,0.0,0.0,0.0,0.0
1528.65451861657,0.0,0.0,0.0,0.0,0.0,0.0
1529.65186317007,0.0,0.0,0.0,0.0,0.0,0.0
1530.67528261227,0.0,0.0,0.0,0.0,0.0,0.0
1531.67865379858,1532.67032537586,1533.66383623838,1.0,1.0,1.0,1.0
1534.65512186934,0.0,0.0,0.0,0.0,0.0,0.0
1539.65705117042,0.0,0.0,0.0,0.0,0.0,0.0
1540.69664680563,0.0,0.0,0.0,0.0,0.0,0.0
1541.69952070296,0.0,0.0,0.0,0.0,0.0,0.0
1543.67015298392,0.0,0.0,0.0,0.0,0.0,0.0
1544.67271638273,0.0,0.0,0.0,0.0,0.0,0.0
1545.66009126989,0.0,0.0,0.0,0.0,0.0,0.0
1546.66319775783,1547.65777685844,0.0,1.0,0.0,1.0,0.0
1548.64926161554,0.0,0.0,0.0,0.0,0.0,0.0
1549.64968813646,0.0,0.0,0.0,0.0,0.0,0.0
1552.71665738567,1553.71402359421,0.0,1.0,0.0,1.0,0.0
1554.69521438507,0.0,0.0,0.0,0.0,0.0,0.0
1555.67225323409,0.0,0.0,0.0,0.0,0.0,0.0
1559.65436952135,0.0,0.0,0.0,0.0,0.0,0.0
1560.65102931052,0.0,0.0,0.0,0.0,0.0,0.0
1561.64610769942,0.0,0.0,0.0,0.0,0.0,0.0
1562.65133020118,0.0,0.0,0.0,0.0,0.0,0.0
1563.66088704569,0.0,0.0,0.0,0.0,0.0,0.0
1565.66178512004,0.0,0.0,0.0,0.0,0.0,0.0
1566.6661199404,0.0,0.0,0.0,0.0,0.0,0.0
1567.66274377607,0.0,0.0,0.0,0.0,0.0,0.0
1568.66369217534,0.0,0.0,0.0,0.0,0.0,0.0
1569.67169956447,0.0,0.0,0.0,0.0,0.0,0.0
1573.67811768551,0.0,0.0,0.0,0.0,0.0,0.0
1574.68621671863,0.0,0.0,0.0,0.0,0.0,0.0
1575.684050321,0.0,0.0,0.0,0.0,0.0,0.0
1576.66976939472,1577.65889078998,0.0,1.0,0.0,1.0,0.0
1582.66382261752,0.0,0.0,0.0,0.0,0.0,0.0
1583.67106478685,0.0,0.0,0.0,0.0,0.0,0.0
1584.67747894524,0.0,0.0,0.0,0.0,0.0,0.0
1585.67658077897,0.0,0.0,0.0,0.0,0.0,0.0
1587.67166053087,0.0,0.0,0.0,0.0,0.0,0.0
1588.69908317001,0.0,0.0,0.0,0.0,0.0,0.0
1589.7016765559,0.0,0.0,0.0,0.0,0.0,0.0
1590.69183215616,0.0,0.0,0.0,0.0,0.0,0.0
1591.69017570329,0.0,0.0,0.0,0.0,0.0,0.0
